9895.25933457245,7948.82885036313,10184.600113716,8124.78612815115
9929.46580070505,7888.11329653439,10220.8787662538,8059.56012551442
9878.66777043589,7722.27706042534,10135.9860684093,7865.19662615014
9902.52288545313,7664.50300882157,10159.8370778807,7802.90950392071
9962.85368979045,7621.87436155245,10231.9925929165,7761.70435715873
9926.80317545648,7536.60018144775,10177.0592332498,7662.54253283201
9867.60164408859,7510.41092127626,10100.015722195,7627.58925032843
9876.70542895495,7509.67873311588,10111.3339532318,7627.65961552025
9914.559351432,7454.11691790204,10153.4547749125,7569.81808353437
9924.97311143802,7400.47870149105,10161.4681123673,7511.57184580049
9978.53430958977,7379.23615705892,10227.0047688634,7493.16826114618
9920.16070382343,7337.75247828201,10149.7335123823,7442.11962042057
9906.78699080499,7309.43107397797,10130.5591631463,7409.89342374112
9903.04129011943,7267.08281383907,10122.3033096438,7363.26081654356
9870.1876716266,7183.24737877617,10074.9468824883,7269.36741091085
9869.88862765499,7182.33825464556,10074.5088955118,7268.35802211193
9853.86913210448,7121.18798785176,10050.2754751434,7200.95118313925
9992.20582753235,7094.87624944782,10219.6095775971,7182.86474584876
9884.73265984899,7035.62348170764,10082.0316497458,7110.8126011527
9892.11781319849,7034.58962015418,10091.0243092661,7110.21227328108
9837.14560187455,7029.72764845239,10023.4898309407,7101.22589610515
9853.00576000711,6999.68216628179,10040.807823317,7069.99846111805
9841.43322939789,6953.3570718276,10023.7401956219,7019.56330074526
9929.60785780905,6898.92967107878,10127.9949330991,6966.83187044049
9951.61495693057,6856.22332927187,10152.35670648,6922.4271732285
9829.03692750449,6845.18489672949,10002.2246554865,6903.25519293176
9927.73871176105,6832.94918379504,10121.5697465917,6896.01974257519
9898.61405104304,6812.53954899347,10084.7414276703,6872.46844053491
10007.5217818338,6760.30856833754,10215.5075107563,6823.12025876281
9987.05189185911,6693.23113452099,10186.2849235994,6750.23209549743
9852.0925069748,6698.02573989207,10022.0537836996,6748.07339567147
9971.70479719831,6644.1276995853,10164.7184042119,6697.07089010497
9948.51130454084,6642.99024875434,10136.2497902932,6694.6353878213
9946.17420691677,6618.39135545981,10132.1216228254,6668.37879010622
9812.84953473467,6606.47081662593,9970.51013086208,6649.30531030318
9936.89700629819,6580.6264281275,10118.9185795368,6627.8442116165
9812.86586075308,6567.46463622723,9968.77688658207,6608.16159781145
9878.35020628561,6551.93370365808,10046.6296064473,6594.70936730177
9874.83656254421,6535.02356251691,10041.6321707591,6576.69130118674
10005.6187246665,6526.25466197268,10200.3555154419,6573.53278585927
9871.06855616435,6521.19920760058,10036.4833519794,6561.9329928359
9835.11795837777,6482.97918242633,9991.7497899428,6520.12581685571
9907.69855542136,6451.513564668,10077.6288483462,6490.00585973103
9819.83633212647,6374.4338544634,9969.32699230261,6405.50980257531
10013.8693658678,6360.7126804849,10203.0038479184,6398.61076894511
9951.83319044174,6353.10625353062,10127.0409801684,6388.08030879924
9866.06422538609,6331.11548445275,10022.8958877627,6361.73847200345
9832.29750081598,6240.32740371758,9979.59965024782,6265.5034674277
9980.75091691297,6228.27815317678,10157.536630323,6257.76952192632
9912.35365096803,6229.11913799283,10074.8939044402,6256.33921270196
9940.47468812598,6214.0065275292,10108.2698928859,6241.41299041765
10004.173467868,6136.39013610924,10182.9915282899,6161.97810502922
9794.7482573601,6124.87993820548,9931.86441180645,6143.92726380422
9804.94289779625,6014.93384720107,9941.21345424984,6029.71816807309
9813.85902138538,5964.30000944019,9950.63038696355,5977.25139964289
9957.75547792196,5932.06403450103,10121.3380467462,5946.73510867906
9810.16431212618,5928.09390165073,9945.55401524552,5939.54457155707
9976.69430421022,5891.97366095971,10143.3081022553,5905.26060278071
9884.11202157498,5866.07328075942,10031.8832198219,5876.43842640344
9884.3067885782,5866.13692507827,10032.11602092,5876.50824222361
10020.8286245579,5840.96164059532,10195.7164201398,5852.83472546781
9878.38606689292,5831.59260243097,10024.4694347973,5840.45856107477
9810.36275498885,5721.65572956956,9942.53871020662,5725.31085921522
9794.10109011921,5703.90071848147,9923.25615686428,5706.71945579582
9788.11299244612,5656.70107394985,9915.74654037976,5657.77346132039
10003.3227240625,5647.46941440033,10171.4682752447,5650.50088059221
9996.1083526839,5619.36432359394,10162.439120283,5621.11447745767
9996.162494226,5619.33635578061,10162.5041625905,5621.08590045904
9874.06917578434,5615.64500918754,10016.5234087128,5616.03049912106
10054.4738397703,5603.69525420957,10233.0404196305,5605.38815633953
9833.84782731223,5587.13530355487,9968.79625725633,5586.11543800923
9854.08905997529,5584.2345958813,9992.63061804558,5583.26875676931
9886.29133343577,5581.59743951724,10030.7109747246,5580.79264489827
9780.84536002265,5570.40961059696,9906.53375782703,5568.40489876503
9921.93039651628,5562.83300089218,10072.9405596191,5561.58667700242
9822.98572506717,5551.63496705183,9955.7667753314,5549.25327781267
10011.9429998722,5541.49465815419,10180.8440377351,5540.08390377204
9978.49348486812,5533.33157762009,10140.4464877495,5531.32525419224
9893.75064051782,5513.16162674063,10039.0798792085,5509.79952767163
10009.6684132732,5472.43690160449,10177.6409291007,5468.08915220054
9779.54734006409,5426.38208371764,9904.36363287259,5419.43904369589
9855.4620314555,5413.24087680628,9993.38179592428,5406.0033390248
9959.87452340359,5410.76050848408,10117.4884972492,5403.68190793552
9932.77299326163,5391.14766212863,10085.0410007968,5383.23185498873
9876.31227892338,5373.06058469728,10017.9452459427,5364.37822711682
10011.9871606584,5369.15293807883,10180.0974798212,5360.47526612364
9800.64116662307,5360.70645696621,9928.92632003786,5351.53799508109
9808.44675877329,5294.42788015801,9938.11736864262,5282.95283323169
10048.9826499162,5277.0473981286,10224.9371961097,5264.43783184751
9891.25140219139,5257.0070850078,10035.7499097601,5243.97626395671
9948.66292330279,5240.98532146979,10104.1378348513,5227.15165158855
9798.49089298303,5203.47625735131,9926.77392031649,5188.87402637252
9976.75579013394,5195.47132978742,10137.9897250468,5179.68841373509
10001.1590493202,5181.63718248378,10167.4222487676,5165.15452677876
9782.0623499228,5181.67572991864,9907.70040662092,5166.40706586923
10042.5431529718,5174.57507545089,10217.5150994452,5157.55731044292
10042.1876217833,5174.55103585376,10217.0837971959,5157.53429841787
9877.00269888169,5150.27107875008,10019.3927069817,5133.30359021891
9788.5182212927,5123.582015368,9915.60857696547,5106.27022419457
10041.1479096985,5067.21693688146,10216.6637883564,5045.54235600305
10025.3422977771,5065.22389538369,10197.5290279147,5043.61887794588
9962.34760103352,5060.86857885051,10121.7120812264,5039.70286373735
9977.80712164758,5052.2103405229,10140.3458455481,5030.53284186635
9862.45765382246,5035.47104334294,10003.1854421404,5014.3226857457
9990.61932304917,4993.42069745655,10156.4176119478,4969.1336139279
10010.7027154782,4964.50619974676,10181.0110257752,4938.71894981048
9917.82894166578,4951.38069424756,10069.8247783647,4926.30472763176
9931.1267719896,4895.13672407438,10086.4927190942,4867.58246574052
9897.55523515429,4868.79562477854,10046.9508299337,4840.70434074552
9856.56651996077,4853.10606750118,9998.68349736905,4825.064008369
10019.2427941398,4851.57514280366,10193.1102913452,4820.67896043668
9962.7888410401,4805.86504958312,10125.9220816269,4773.99782877725
9970.5753285184,4786.9637987642,10135.6383877321,4754.12266836718
9981.22748962512,4733.48374715255,10149.565121336,4698.04916322288
9890.60598043016,4675.15921013307,10042.4879018142,4639.20656997034
9905.24915114608,4655.17654978523,10060.3726279083,4618.02417288937
9829.41136872644,4642.14178682088,9970.86408478058,4606.22546772669
9911.83307828962,4630.06827778918,10068.8284270118,4591.65969316817
9804.57800684618,4611.42984681929,9942.38896386091,4574.84876887848
9883.86210448881,4577.83884115737,10036.8667526723,4537.84920140606
9812.56064466707,4507.73355822923,9954.44571943391,4466.62975344231
9980.14777214673,4424.5187869414,10156.8060288576,4374.43644966821
9947.908836565,4381.10330590809,10119.405361435,4329.93113373684
9975.74061650808,4376.16939855685,10153.1430976667,4323.77408758082
10045.4332359313,4373.92948906323,10237.9433978644,4318.90171834
10009.166427568,4363.97608851232,10194.096801233,4309.74389393932
9978.81555812816,4331.15442067816,10158.4927465314,4276.30469788633
9835.97495290715,4247.97723504749,9990.49618560523,4194.19943278864
9910.62037746387,4234.93891963906,10080.0118785303,4177.64181348756
9792.44070267926,4209.90216974115,9940.44605093479,4155.88377305658
9861.09941061609,4204.82253565914,10022.0053474029,4147.90930842709
10016.2138116637,4143.77922511166,10211.7227956423,4076.90568673715
10005.6091745736,4140.83511302303,10198.9064313206,4074.27092333251
9891.28794244511,4056.32801477947,10064.4215255795,3990.09006173449
9835.49357308356,4037.68687680011,9998.56159249807,3972.93722274208
9895.35333663835,3975.46001881854,10073.151208328,3904.30758632035
9850.01869012153,3918.04982721941,10021.595304212,3845.71232785888
9964.28723198396,3829.5486647409,10164.5161216008,3745.39266939951
9975.23565648282,3789.91672061866,10180.2396971287,3702.37425114651
9954.23940996462,3728.95651196058,10158.2463161123,3638.35971345111
